u,v,JC
775,832,0.0
71,200,0.0
729,888,0.0
615,364,0.0
863,573,0.0
51,611,0.0
85,317,0.0
371,93,0.0
34,313,0.0
93,422,0.0
838,627,0.0
714,5,0.0
414,8,0.0
609,67,0.0
302,377,0.0
162,233,0.09090909090909091
60,257,0.0
431,117,0.06666666666666667
170,51,0.0
46,332,0.0
914,59,0.0
888,58,0.0
308,40,0.0
96,363,0.0
37,384,0.16666666666666666
699,518,0.08333333333333333
861,878,0.0
621,2089740,0.0
72,722,0.0
5,706,0.0
588,673,0.08333333333333333
888,457,0.0
95,322,0.0
486,916,0.0
891,700,0.0
718,203,0.0
9,279,0.0
123,2089740,0.0
8,781,0.0
852,312,0.0
797,503,0.0
312,67,0.0
302,572,0.125
257,224,0.07692307692307693
713,444,0.0
719,13,0.0
122,61,0.0
636,888,0.0
613,133,0.0
318,398,0.0
106,257,0.047619047619047616
93,598,0.0
666,225,0.0
568,55,0.0
645,534,0.3333333333333333
775,72,0.0
91,444,0.025
137,63,0.0
357,22,0.06896551724137931
550,93,0.0
292,37,0.2
40,567,0.07692307692307693
551,49,0.0
200,184,0.0
145,404,0.0
422,302,0.0
621,257,0.0
631,26,0.0
445,349,0.0
528,299,0.0
917,422,0.0
202,402,0.0
40,748,0.0
781,1384652,0.02040816326530612
718,376,0.0
58,288,0.0
193,755,0.1
459,813,0.0
202,721,0.0
538,46,0.0
605,259,0.0
627,85,0.0
231,63,0.0
419,627,0.0
627,795,0.0
856,8,0.0
313,703,0.0
621,61,0.0
550,551,0.0
657,534,0.0
518,230,0.0
422,364,0.0
614,200,0.14285714285714285
446,279,0.0
369,287,0.0
419,233,0.11538461538461539
703,578,0.0
527,404,0.07894736842105263
396,541,0.043478260869565216
371,316,0.0
614,34,0.06666666666666667
40,666,0.0
398,76,0.0
779,381,0.0
514,706,0.058823529411764705
61,784,0.0
285,247,0.0
115,785,0.0
557,99,0.14285714285714285
437,350,0.0625
58,621,0.0
202,91,0.020833333333333332
157,233,0.0
714,34,0.0
204,288,0.0
203,9,0.0
489,645,0.0
406,162,0.045454545454545456
299,186,0.0
521,67,0.0
312,573,0.0
634,406,0.047619047619047616
60,71,0.05555555555555555
51,636,0.038461538461538464
96,615,0.0
608,267,0.03225806451612903
755,91,0.0425531914893617
238,317,0.0
888,225,0.0
578,363,0.0
123,106,0.0
115,557,0.0
116,568,0.05405405405405406
888,92,0.037037037037037035
419,580,0.0
137,195,0.0
834,856,0.5
231,108465,0.0
922,316,0.0
580,76,0.0
184,666,0.0
206,659,0.0
428,224,0.0
63,92,0.0
637,39,0.0
164,316,0.0
888,507,0.0
831,755,0.0
889,791,0.0
792,234,0.0
795,810,0.09090909090909091
627,439,0.0
288,303,0.0
657,406,0.09523809523809523
493,162,0.06666666666666667
2089740,342,0.05555555555555555
72,12081,0.0
852,726,0.0
528,121,0.1
59,486,0.0
292,349,0.0
659,534,0.0
459,479,0.0
99,613,0.0
149,430,0.0
737,327,0.0
279,308,0.0
1,206,0.0
147,733,0.0
659,313,0.0
51,302,0.0
42,390,0.0
316,571,0.0
46,917,0.0
627,147,0.0
316,730,0.0
285,99,0.0
636,404,0.0
198,775,0.0
588,419,0.0
479,349,0.0
459,377,0.0
713,1384652,0.0
611,380,0.045454545454545456
706,556,0.03571428571428571
475,437,0.0
779,503,0.0
922,37,0.0
445,372,0.0
503,842,0.0
230,370,0.0
428,611,0.0
659,225,0.0
186,445,0.125
856,713,0.0
231,404,0.041666666666666664
147,447,0.0
543,872,0.0
437,137,0.0
83,373,0.05263157894736842
316,30,0.0
1384652,529,0.0
608,856,0.0
204,35,0.034482758620689655
44,528,0.0
445,722,0.0
277,611,0.0
111,493,0.0
398,9,0.0
785,832,0.0
402,737,0.0
380,609,0.0
699,795,0.1111111111111111
727,613,0.0
863,580,0.0
430,381,0.06060606060606061
364,621,0.0
147,872,0.0
61,13,0.0
285,666,0.0
350,519,0.0
550,673,0.0
448,512,0.0
737,680,0.0
667,541,0.0
636,748,0.0
71,380,0.03571428571428571
765,726,0.05555555555555555
46,837,0.0
373,878,0.0
917,837,0.0
311,765,0.0
35,370,0.043478260869565216
431,95,0.0
1384652,33,0.05555555555555555
184,745,0.0
145,608,0.0
713,514,0.0
1,12081,0.0
115,631,0.0
914,556,0.0
363,598,0.0
116,832,0.029411764705882353
33,49,0.0
257,396,0.14814814814814814
42,232,0.0
257,897,0.0
713,605,0.0
2521991,396,0.0
193,446,0.0
713,381,0.0
287,568,0.0
85,782,0.0
527,206,0.07142857142857142
96,568,0.0
503,614,0.0
758,232,0.0
205,916,0.0
163,380,0.0
483,673,0.06666666666666667
615,266,0.0
377,799,0.0
91,666,0.0
740,763,0.1
878,916,0.16666666666666666
203,264,0.0
792,588,0.0
342,475,0.0
567,852,0.0
719,198,0.0
371,782,0.0
813,146270,0.0
318,77,0.0
13,611,0.18181818181818182
917,608,0.0
200,406,0.045454545454545456
404,327,0.034482758620689655
422,30,0.0625
721,527,0.06896551724137931
198,479,0.0
170,238,0.0
795,551,0.0
77,740,0.0
462,370,0.1
37,170,0.16666666666666666
116,188,0.08571428571428572
445,34,0.05555555555555555
634,42,0.0
888,202,0.0
922,825,0.0
362,22,0.16666666666666666
204,46,0.0
716,782,0.0
318,799,0.0
287,219,0.0
825,714,0.0
536,578,0.0
363,447,0.0
26,380,0.03333333333333333
136,267,0.03225806451612903
232,309844,0.0
479,390,0.0
785,279,0.0
861,404,0.0
751,916,0.0
305,292,0.0
785,95,0.0
876,891,0.0
567,699,0.07142857142857142
207,313,0.0
444,27687,0.0
614,341,0.09090909090909091
96,39,0.0
657,396,0.0
741,2521991,0.0
547,795,0.07692307692307693
326,568,0.0
719,637,0.0
35,578,0.0
831,77,0.0
627,257,0.0
299,713,0.0
76,609,0.0
26,136,0.05
83,781,0.0
831,312,0.0
837,571,0.0
296,536,0.0
430,60,0.0
313,189,0.0
525,621,0.0
571,872,0.14285714285714285
700,889,0.0
377,842,0.0
230,703,0.0
322,614,0.0
713,203,0.0
797,721,0.038461538461538464
503,299,0.0
699,37,0.0
840,63,0.0
279,445,0.0
706,60,0.0
751,615,0.0
264,59,0.0
26,493,0.07894736842105263
431,721,0.0
231,122,0.0
863,194,0.0
863,528,0.0
274,840,0.0
430,733,0.0
573,308,0.05
85,106,0.0
825,402,0.0
83,259,0.0
737,163,0.0
95,718,0.0
457,733,0.0
556,198,0.03333333333333333
2089740,557,0.0
63,231,0.0
627,810,0.0
765,373,0.0
922,748,0.0
193,763,0.16666666666666666
631,63,0.0
75,44,0.09090909090909091
60,538,0.0
287,396,0.043478260869565216
914,55,0.0
430,398,0.0
722,8,0.0
547,34,0.0
364,317,0.0
636,316,0.0
13,838,0.0
5,285,0.0
1,726,0.0
184,205,0.0
782,813,0.0
621,46,0.0
108465,194,0.0
396,58,0.029411764705882353
856,614,0.0
247,285,0.0
33,657,0.07142857142857142
95,518,0.0
55,763,0.0
299,238,0.0
71,22,0.07142857142857142
486,13,0.07692307692307693
383,206,0.08695652173913043
39,299,0.0
42,26,0.05555555555555555
147,608,0.0
122,782,0.03125
122,916,0.0
521,242,0.0
666,475,0.0
230,636,0.0
194,116,0.07894736842105263
733,514,0.045454545454545456
872,813,0.0
615,770,0.0
745,55,0.0
108465,897,0.0
361,888,0.0
751,257,0.09090909090909091
486,439,0.09090909090909091
39,318,0.0
422,659,0.0
194,619,0.0
840,186,0.0
551,608,0.0
170,322,0.0
861,889,0.0
59,716,0.0
538,75,0.0
383,448,0.0
313,2521991,0.0
106,2521991,0.0
479,5,0.0
12081,727,0.0
384,349,0.0
232,718,0.1111111111111111
8,92,0.0
609,528,0.0
396,233,0.038461538461538464
637,275,0.047619047619047616
727,755,0.0
242,76,0.0
193,423,0.0
116,588,0.0
287,231,0.0
659,568,0.08333333333333333
277,547,0.05263157894736842
785,834,0.0
390,384,0.0
745,834,0.0
72,755,0.06666666666666667
573,63,0.0
206,765,0.09090909090909091
878,230,0.0
376,332,0.0
528,361,0.0
713,729,0.0
888,85,0.0
634,377,0.0
133,514,0.0
917,419,0.0
235,360,0.0
163,547,0.0
373,308,0.07692307692307693
507,897,0.0
447,234,0.0
143,230,0.0
302,277,0.0
318,61,0.0
614,370,0.0
611,580,0.42857142857142855
296,431,0.0
529,741,0.0
706,342,0.06666666666666667
414,373,0.0
729,745,0.0
419,381,0.06382978723404255
55,813,0.125
838,362,0.0
391,49,0.0
85,17,0.0
518,486,0.08333333333333333
514,437,0.25
748,26,0.0
17,13,0.0
49,111,0.0
332,46,0.0
313,25,0.0
371,322,0.0
876,429,0.0
40,733,0.0
203,741,0.0
194,363,0.0
145,543,0.0
194,360,0.2
785,193,0.0
447,479,0.0
193,703,0.0
713,779,0.0
71,758,0.09090909090909091
40,116,0.05405405405405406
519,573,0.0
396,299,0.0
834,122,0.0
697,512,0.0
699,571,0.0
35,194,0.08
189,60,0.0
914,186,0.0
194,371,0.0
428,916,0.0
95,364,0.0
232,8,0.0
376,225,0.0
519,414,0.0
521,60,0.06666666666666667
362,737,0.25
404,99,0.04
825,231,0.0
230,543,0.0
483,741,0.0
598,810,0.0
76,67,0.0
106,525,0.0
810,363,0.0
17,275,0.0
444,568,0.0
730,383,0.03125
279,755,0.0
188,198,0.0
163,842,0.0
234,634,0.0
637,277,0.0
206,588,0.0
745,673,0.0
189,2521991,0.0
106,189,0.0
861,775,0.0
394,437,0.0
111,445,0.0
402,512,0.0
188,813,0.2
42,703,0.0
437,34,0.16666666666666666
475,238,0.125
370,483,0.0
611,775,0.0
42,722,0.0
423,257,0.037037037037037035
486,730,0.0
439,737,0.0
729,205,0.2222222222222222
392,195,0.0
437,91,0.11627906976744186
571,311,0.0
360,2521991,0.0
231,538,0.0
831,396,0.0
556,116,0.22448979591836735
188,5,0.0
840,8,0.0
99,406,0.0
572,309844,0.06666666666666667
781,233,0.0
163,716,0.0
876,751,0.0
76,305,0.0
313,238,0.0
727,230,0.0
27687,2521991,0.0
203,402,0.0
311,831,0.0
384,831,0.0
758,714,0.0
207,556,0.0
194,137,0.05555555555555555
1384652,288,0.020833333333333332
232,1384652,0.0
528,445,0.0
556,122,0.09615384615384616
719,117,0.0
740,67,0.0
721,259,0.0
568,219,0.0
377,419,0.0
202,863,0.0
285,831,0.0
13,92,0.03225806451612903
206,204,0.0
186,765,0.0
541,791,0.0
350,266,0.0
611,856,0.0
274,164,0.0
840,718,0.0
779,58,0.058823529411764705
303,614,0.0
825,872,0.0
781,557,0.0
95,390,0.0
636,122,0.02631578947368421
727,219,0.0
667,475,0.0
398,207,0.0
55,77,0.0
381,72,0.06060606060606061
825,448,0.0
364,700,0.0
164,77,0.25
799,398,0.0
206,277,0.05263157894736842
863,369,0.0
722,363,0.0
370,327,0.0
303,825,0.0
95,231,0.0
556,71,0.08108108108108109
200,557,0.0
198,364,0.0
528,234,0.0
146270,230,0.0
512,383,0.045454545454545456
292,302,0.0
519,699,0.0
729,398,0.0
26,634,0.0
611,713,0.0
40,384,0.0
122,279,0.0
785,327,0.0
726,322,0.0
275,111,0.0
99,922,0.0
136,390,0.0
234,563,0.0
838,277,0.1
312,318,0.0
60,832,0.0
578,571,0.0
170,634,0.16666666666666666
257,514,0.12
299,838,0.0
85,775,0.0
204,837,0.0
876,372,0.0
279,362,0.2
238,186,0.0
697,856,0.0
122,402,0.030303030303030304
722,372,0.0
122,145,0.0
832,551,0.0
840,275,0.0
615,75,0.06666666666666667
106,423,0.2
810,371,0.0
149,309844,0.1111111111111111
782,238,0.0
422,39,0.0
238,447,0.0
917,384,0.0
303,525,0.0
557,25,0.0
785,666,0.0
308,716,0.0
390,914,0.0
719,44,0.0
8,194,0.0
522,404,0.0
349,528,0.0
37,71,0.14285714285714285
922,390,0.0
525,2089740,0.0
493,779,0.07142857142857142
186,287,0.0
831,422,0.0
44,797,0.0
627,429,0.0
863,225,0.0
645,189,0.0
431,605,0.1111111111111111
116,721,0.046511627906976744
267,493,0.06382978723404255
219,571,0.0
721,49,0.0
5,305,0.0
396,383,0.16666666666666666
313,657,0.0
230,2521991,0.0
108465,189,0.0
85,99,0.0
645,149,0.0
195,136,0.0
813,46,0.0
235,76,0.0
287,342,0.0
779,406,0.0
238,95,0.0
25,580,0.0
231,792,0.0
659,551,0.0
697,538,0.0
444,706,0.0
834,219,0.0
538,275,0.0
83,304,0.0
673,872,0.0
792,605,0.0
763,304,0.0
257,60,0.0
257,13,0.0
423,225,0.043478260869565216
721,55,0.05263157894736842
825,765,0.0
157,111,0.0
861,206,0.05
779,42,0.0
852,521,0.0
264,429,0.0
145,87,0.0
611,299,0.0
42,162,0.1111111111111111
432,503,0.0
145,718,0.0
305,238,0.0
791,897,0.0
193,381,0.0
207,8,0.0
872,745,0.0
444,479,0.0
39,722,0.0
288,224,0.0
83,238,0.0
106,22,0.15384615384615385
147,394,0.0
914,267,0.0
657,394,0.0
322,392,0.0
63,195,0.0
917,162,0.0
838,897,0.0
77,856,0.0
765,342,0.06666666666666667
512,832,0.0
157,25,0.0
206,149,0.0
34,448,0.0625
448,914,0.0
799,611,0.0
58,316,0.0
428,91,0.0
75,309844,0.0625
529,703,0.0
831,563,0.0
916,292,0.0
364,722,0.0
390,792,0.0
538,745,0.0
737,521,0.0
106,680,0.047619047619047616
770,775,0.0
49,59,0.0
206,1384652,0.09433962264150944
234,370,0.0
33,503,0.0
59,116,0.07692307692307693
380,556,0.07142857142857142
419,313,0.0
791,27687,0.0
376,556,0.0
111,700,0.0
722,697,0.0
659,888,0.0
317,525,0.0
247,503,0.0
349,799,0.0
733,763,0.0
1,372,0.0
147,205,0.0
303,49,0.0
204,795,0.0
457,527,0.0
431,42,0.0
189,493,0.0
419,308,0.1111111111111111
350,722,0.0
75,51,0.0
838,437,0.0
521,645,0.0
796,60,0.0
521,479,0.0
448,302,0.0
195,571,0.0
257,71,0.045454545454545456
605,568,0.16666666666666666
189,391,0.0
42,563,0.0
149,837,0.0
143,27687,0.0
872,242,0.0
721,792,0.0
550,184,0.0
876,563,0.0
377,414,0.08333333333333333
164,657,0.0
518,634,0.0
37,680,0.0
233,9,0.0
2089740,462,0.0
740,797,0.0
422,75,0.07692307692307693
275,242,0.0
779,423,0.0
459,313,0.0
71,897,0.0
673,383,0.07352941176470588
231,76,0.2
370,770,0.0
838,91,0.0
61,512,0.0
1,733,0.0
26,457,0.05263157894736842
697,872,0.0
373,813,0.0
396,745,0.0
713,391,0.0
697,437,0.09090909090909091
157,741,0.0
51,85,0.0
390,573,0.06666666666666667
842,72,0.0
49,35,0.038461538461538464
740,391,0.0
796,863,0.1111111111111111
765,318,0.0
225,17,0.0
202,76,0.09090909090909091
556,2089740,0.0
35,876,0.0
232,55,0.0
718,634,0.0
188,55,0.08333333333333333
376,305,0.0
611,437,0.07692307692307693
543,274,0.0
92,423,0.07692307692307693
299,106,0.0
257,164,0.08333333333333333
718,137,0.0
831,741,0.0
795,842,0.0
231,852,0.0
446,76,0.0
146270,740,0.0
111,831,0.0
75,621,0.0
810,133,0.0
697,146270,0.0
349,573,0.0
44,872,0.0
189,667,0.0
377,609,0.0
162,17,0.0
489,391,0.0
40,825,0.0
437,317,0.0
55,206,0.11764705882352941
791,856,0.0
22,792,0.0
727,534,0.14285714285714285
519,304,0.09090909090909091
145,184,0.0
627,486,0.0
840,832,0.0
275,791,0.0
274,799,0.0
184,162,0.2
362,285,0.0
834,198,0.0
737,360,0.0
727,122,0.0
666,93,0.0
572,370,0.0
831,781,0.0
92,741,0.0
63,706,0.0
22,897,0.0
76,543,0.0
133,99,0.0
437,22,0.2222222222222222
108465,117,0.07692307692307693
219,528,0.0
700,67,0.0
372,538,0.0
299,922,0.0
840,308,0.0
486,149,0.0
299,619,0.0
136,486,0.0
791,645,0.0
318,184,0.0
748,1,0.0
146270,733,0.0
571,95,0.05
457,832,0.0
512,842,0.0
292,205,0.0
557,370,0.0
205,551,0.0
327,534,0.07142857142857142
219,274,0.0
233,402,0.09090909090909091
634,414,0.0
145,274,0.0
49,547,0.0
372,230,0.0
718,63,0.0
518,305,0.0
309844,863,0.0
370,1,0.0
257,35,0.1111111111111111
267,613,0.07692307692307693
77,49,0.0
35,437,0.125
636,231,0.0
312,22,0.0
99,580,0.0
25,697,0.0
797,608,0.0
718,588,0.0
115,95,0.0
726,795,0.0
791,76,0.0
636,30,0.05
360,362,0.0
58,528,0.0
55,448,0.09090909090909091
588,1,0.0
30,571,0.0
55,897,0.0
396,317,0.0
195,206,0.0
299,428,0.0
83,578,0.0
342,765,0.06666666666666667
275,459,0.0
718,521,0.0
721,115,0.0625
22,608,0.1
370,40,0.0
30,58,0.08695652173913043
202,225,0.07142857142857142
657,146270,0.0
308,360,0.0
302,636,0.0
55,349,0.0
528,697,0.0
512,242,0.0
157,42,0.0
784,897,0.0
394,831,0.0
383,446,0.0
716,13,0.0
83,680,0.0
447,659,0.1111111111111111
748,831,0.0
230,741,0.0
446,713,0.0
264,392,0.0
507,447,0.0
483,350,0.0
551,831,0.0
529,876,0.0
916,13,0.125
342,17,0.0
605,446,0.0
429,198,0.09090909090909091
551,550,0.0
370,308,0.0
444,572,0.0
37,722,0.14285714285714285
106,188,0.0625
666,145,0.0
225,666,0.0
371,350,0.0
312,92,0.0
357,317,0.03571428571428571
133,202,0.0
231,573,0.06666666666666667
567,914,0.0
615,232,0.0
309844,170,0.0
763,751,0.0
475,231,0.0
264,785,0.0
303,72,0.0
444,457,0.0
573,266,0.06666666666666667
878,299,0.0
541,398,0.0
763,279,0.0
878,96,0.0
83,22,0.0625
39,634,0.0
149,447,0.0
392,615,0.0
666,448,0.0
287,637,0.0
423,457,0.043478260869565216
326,232,0.0
207,317,0.0
305,147,0.0
157,274,0.0
781,423,0.05
108465,459,0.0
303,775,0.0
446,406,0.047619047619047616
799,609,0.0
588,525,0.0
493,680,0.08823529411764706
91,202,0.020833333333333332
700,279,0.0
37,619,0.16666666666666666
360,136,0.0
234,459,0.0
479,8,0.0
645,431,0.0
92,795,0.0
122,5,0.02702702702702703
231,394,0.0
136,631,0.0
288,758,0.0
556,751,0.03571428571428571
489,703,0.0
184,741,0.0
9,275,0.0
234,275,0.0
137,419,0.06451612903225806
837,631,0.0
266,317,0.0
318,392,0.0
51,170,0.0
44,377,0.0
398,534,0.0
238,40,0.0
810,856,0.1
195,518,0.0
572,350,0.06666666666666667
2521991,797,0.0
572,719,0.0
163,285,0.0
781,341,0.0
507,541,0.0
164,588,0.0
550,193,0.0
225,404,0.07692307692307693
133,872,0.08333333333333333
392,580,0.0
459,232,0.0
444,115,0.0
342,572,0.047619047619047616
916,305,0.0
60,33,0.0
917,71,0.0
431,232,0.0
394,146270,0.0
279,813,0.0
799,318,0.0
588,122,0.0
571,376,0.0
527,372,0.04
755,111,0.0
422,95,0.0
316,419,0.0
235,341,0.0
775,840,0.0
304,614,0.0
573,92,0.11764705882352941
93,765,0.0
162,673,0.0
186,611,0.0
341,437,0.0625
770,457,0.0
538,462,0.0
203,568,0.0
77,550,0.0
605,44,0.0
238,123,0.0
745,796,0.0
361,726,0.0
659,205,0.0
718,303,0.0
745,391,0.0
302,529,0.0
842,627,0.0
863,75,0.0
852,357,0.0
483,422,0.0
205,373,0.0
72,837,0.0
147,25,0.0
34,825,0.0
551,72,0.07692307692307693
93,831,0.0
657,782,0.0
446,507,0.0
162,765,0.0
189,722,0.0
541,341,0.0
162,519,0.0
727,96,0.0
189,342,0.06666666666666667
317,322,0.16666666666666666
810,122,0.02631578947368421
578,748,0.0
341,718,0.07142857142857142
718,76,0.0
699,392,0.0
317,608,0.0
308,588,0.0
193,785,0.0
322,588,0.0
414,775,0.0
37,503,0.0
573,667,0.07142857142857142
288,457,0.0
834,522,0.0
402,380,0.0
714,863,0.1111111111111111
700,275,0.0
475,363,0.0
49,765,0.0
318,797,0.0
543,194,0.0
259,157,0.0
605,204,0.0
872,157,0.0
727,834,0.0
437,863,0.0
751,259,0.0
779,232,0.16666666666666666
797,432,0.0
326,121,0.0
25,121,0.0
257,876,0.08333333333333333
327,392,0.07142857142857142
230,275,0.2
493,117,0.030303030303030304
861,266,0.0
567,614,0.1
55,234,0.0
813,721,0.08333333333333333
556,758,0.05263157894736842
922,404,0.0
680,557,0.0
563,1384652,0.041666666666666664
922,888,0.0
810,733,0.06666666666666667
745,614,0.0
357,758,0.05263157894736842
782,916,0.0
322,825,0.0
61,637,0.0
342,1,0.0
422,137,0.0
357,136,0.06060606060606061
573,122,0.10526315789473684
326,357,0.03225806451612903
133,791,0.0
572,422,0.0
76,322,0.0
206,318,0.0
312,188,0.0
605,2089740,0.0
2521991,404,0.0
147,528,0.0
792,563,0.0
364,232,0.0
392,700,0.0
362,392,0.0
627,521,0.0
876,856,0.0
349,318,0.0
758,716,0.0
621,659,0.0
58,299,0.058823529411764705
357,799,0.0
2089740,27687,0.0
22,578,0.0
377,75,0.0
189,414,0.0
745,87,0.0
205,170,0.0
381,423,0.06976744186046512
193,143,0.0
391,572,0.09090909090909091
503,547,0.07142857142857142
758,12081,0.0
361,751,0.0
414,204,0.0
111,876,0.0
447,457,0.0
700,71,0.0
115,527,0.043478260869565216
277,5,0.058823529411764705
571,242,0.0
309844,615,0.0
493,479,0.07142857142857142
311,332,0.0
232,763,0.125
503,264,0.0
230,447,0.0
186,730,0.0
716,770,0.0
832,234,0.08333333333333333
17,91,0.022727272727272728
446,55,0.0
406,419,0.02564102564102564
122,419,0.0851063829787234
733,55,0.0
547,203,0.0
770,381,0.0
556,224,0.03333333333333333
429,12081,0.0
872,667,0.0
917,296,0.0
888,117,0.0
861,831,0.0
285,37,0.0
266,813,0.0
745,751,0.0
615,384,0.058823529411764705
621,136,0.0
383,775,0.0
791,287,0.0
116,507,0.05555555555555555
784,87,0.0
121,445,0.25
304,106,0.05555555555555555
274,536,0.0
423,659,0.08695652173913043
22,145,0.0
703,99,0.0
316,637,0.0
2521991,556,0.0
557,528,0.0
247,309844,0.0
198,781,0.0
123,146270,0.0
186,147,0.0
719,162,0.0
634,556,0.0
219,719,0.0
87,46,0.0
611,792,0.0
116,525,0.024390243902439025
547,299,0.0
370,609,0.0
571,861,0.0
479,861,0.0
721,219,0.0
406,357,0.09523809523809523
667,85,0.0
493,350,0.09090909090909091
99,414,0.1111111111111111
59,391,0.0
832,522,0.1111111111111111
71,146270,0.0
568,792,0.0
667,122,0.0
404,462,0.0
87,267,0.0
432,796,0.058823529411764705
349,751,0.0
615,313,0.0
634,99,0.0
779,825,0.0
796,93,0.1111111111111111
164,795,0.0
332,143,0.0
444,785,0.0
277,235,0.06666666666666667
287,235,0.0
326,784,0.0
231,369,0.0
721,318,0.0
37,785,0.0
719,195,0.0
22,25,0.0625
381,404,0.041666666666666664
842,162,0.0
99,446,0.0
832,614,0.0
716,831,0.0
312,203,0.0
891,799,0.0
76,568,0.0
534,115,0.0
439,157,0.0
522,713,0.0
46,483,0.0
406,99,0.0
341,8,0.0
572,279,0.0
322,200,0.0
718,741,0.0
832,247,0.0
631,206,0.0
296,360,0.0
231,775,0.0
117,332,0.0
457,287,0.0
287,527,0.045454545454545456
106,556,0.05263157894736842
143,396,0.0
631,755,0.0
571,2089740,0.0
792,573,0.0
615,332,0.08333333333333333
673,791,0.1
917,259,0.0
431,459,0.0
137,44,0.0
522,91,0.09090909090909091
719,422,0.0
740,483,0.0
547,831,0.0
93,719,0.0
49,834,0.0
308,580,0.09090909090909091
207,117,0.0
299,486,0.0
85,758,0.0
459,422,0.0
117,631,0.0
551,832,0.0
116,122,0.10714285714285714
637,609,0.047619047619047616
381,916,0.0
96,406,0.0
699,432,0.0625
636,85,0.0
557,58,0.0
751,285,0.0
40,598,0.0
133,380,0.08695652173913043
123,60,0.0
609,163,0.0
445,775,0.0
322,551,0.0
730,700,0.0
722,657,0.0
193,63,0.5
274,188,0.0
613,1,0.0
96,357,0.0
856,115,0.0
608,614,0.0
571,170,0.0
613,373,0.0
797,493,0.07692307692307693
233,799,0.0
832,106,0.0
360,304,0.0
8,266,0.0
550,486,0.0
916,77,0.0
447,719,0.0
703,729,0.0
563,40,0.0
145,861,0.0
304,143,0.0
730,598,0.0
547,863,0.0
657,51,0.047619047619047616
44,83,0.0
489,519,0.09090909090909091
527,613,0.047619047619047616
234,614,0.0
360,439,0.0
305,259,0.0
376,878,0.0
55,277,0.0625
615,503,0.0
810,30,0.0
765,810,0.0
432,75,0.058823529411764705
72,184,0.0
837,489,0.1111111111111111
733,35,0.041666666666666664
796,123,0.125
202,35,0.12
797,313,0.0
703,891,0.0
123,267,0.0
406,63,0.0
667,917,0.0
39,543,0.0
235,9,0.0
534,392,0.0
737,390,0.0
567,202,0.0625
111,247,0.0
275,529,0.0
296,381,0.03225806451612903
716,914,0.0
863,35,0.0
264,462,0.0
143,203,0.0
230,193,0.0
96,350,0.0
83,39,0.0
257,538,0.0
230,267,0.037037037037037035
659,519,0.0
257,357,0.05405405405405406
782,311,0.0
2521991,512,0.0
285,58,0.0
193,342,0.0
63,22,0.0
404,792,0.0
304,631,0.0
897,609,0.0
327,448,0.07692307692307693
332,872,0.0
922,521,0.0
741,233,0.0
621,897,0.0
384,519,0.0
614,512,0.0
204,799,0.0
40,342,0.10526315789473684
55,37,0.0
332,897,0.0
627,722,0.0
922,287,0.0
59,136,0.06666666666666667
146270,619,0.0
312,162,0.0
557,755,0.0
721,856,0.0
782,914,0.0
111,667,0.0
377,275,0.0
369,96,0.0
327,775,0.0
225,232,0.0
550,390,0.0
740,578,0.0
525,312,0.0
279,193,0.0
279,522,0.0
439,361,0.0
834,831,0.0
111,380,0.047619047619047616
17,726,0.045454545454545456
614,303,0.0
259,430,0.0
287,370,0.0
2521991,108465,0.0
206,42,0.14285714285714285
137,390,0.0
556,486,0.06060606060606061
737,287,0.0
384,8,0.0
781,645,0.0
852,299,0.0
266,402,0.0
740,42,0.0
264,63,0.0
489,528,0.0
831,697,0.0
37,745,0.0
813,514,0.058823529411764705
87,775,0.0
58,529,0.0
486,27687,0.0
204,770,0.05
305,77,0.0
613,234,0.0
39,303,0.0
567,203,0.0
402,195,0.0
360,61,0.0
350,512,0.0
350,225,0.15384615384615385
580,730,0.0
219,796,0.0
922,350,0.0
369,242,0.0
541,719,0.0
922,225,0.0
631,578,0.0
522,313,0.0
615,17,0.0
71,398,0.0
527,503,0.0
390,621,0.0
825,722,0.0
631,840,0.0
87,784,0.0
551,75,0.0
706,781,0.0
832,429,0.0
55,305,0.0
605,35,0.0
316,390,0.0
309844,204,0.05263157894736842
519,891,0.0
699,55,0.0
598,394,0.0
580,636,0.0
430,5,0.0
621,571,0.0
446,716,0.0
784,446,0.14285714285714285
305,634,0.0
897,224,0.0
318,852,0.0
22,730,0.0
116,825,0.0
534,26,0.0
233,703,0.0
423,299,0.0
503,792,0.0
718,751,0.0
404,17,0.038461538461538464
514,34,0.07142857142857142
302,922,0.0
59,657,0.0
406,247,0.0
611,83,0.05263157894736842
242,483,0.0
432,157,0.0
831,9,0.0
432,259,0.0
791,224,0.0
578,235,0.0
457,373,0.0
390,342,0.0
507,224,0.14285714285714285
832,318,0.0
439,825,0.0
431,394,0.08333333333333333
60,519,0.09090909090909091
541,1,0.0
852,810,0.0
121,33,0.11764705882352941
863,22,0.0
257,437,0.11764705882352941
224,571,0.0
277,115,0.07692307692307693
444,430,0.0
326,26,0.0
44,888,0.0
257,795,0.0
235,299,0.0
71,439,0.0625
719,376,0.0
83,37,0.058823529411764705
207,765,0.0
775,459,0.0
917,195,0.0
837,224,0.0
547,233,0.0
733,302,0.0
619,305,0.0
85,856,0.0
714,680,0.058823529411764705
799,235,0.0
872,444,0.0
277,588,0.0
279,888,0.0
17,285,0.125
30,680,0.10526315789473684
755,44,0.0
76,59,0.0
534,55,0.08333333333333333
550,369,0.0
235,146270,0.0
